Id,Created at
21966,"November 04, 2015 11:11"
21969,"November 19, 2015 11:21"
21979,"November 18, 2015 13:49"
21980,"November 03, 2015 10:35"
21983,"November 19, 2015 11:38"
21988,"November 02, 2015 13:00"
21990,"October 13, 2015 14:44"
21996,"November 05, 2015 12:08"
22000,"November 05, 2015 12:15"
22001,"November 02, 2015 12:31"
22010,"November 03, 2015 08:59"
22015,"November 13, 2015 09:04"
22017,"November 04, 2015 09:50"
22028,"November 12, 2015 15:55"
22031,"November 19, 2015 11:08"
22037,"November 04, 2015 10:49"
22039,"November 02, 2015 12:13"
22041,"November 03, 2015 08:26"
22042,"November 13, 2015 09:22"
22044,"November 05, 2015 13:17"
22045,"November 12, 2015 15:07"
22048,"November 04, 2015 10:55"
22049,"November 04, 2015 10:19"
22051,"November 04, 2015 11:02"
22055,"November 04, 2015 10:23"
22057,"November 04, 2015 10:59"
22064,"November 02, 2015 12:19"
22066,"November 02, 2015 14:58"
22070,"November 03, 2015 14:27"
22075,"November 04, 2015 09:17"
22076,"November 05, 2015 12:07"
22077,"November 12, 2015 14:46"
22079,"November 04, 2015 09:20"
22080,"November 04, 2015 09:22"
22084,"November 05, 2015 13:23"
22088,"November 04, 2015 09:50"
22089,"November 03, 2015 09:48"
22090,"November 12, 2015 14:36"
22091,"November 02, 2015 11:05"
22092,"November 04, 2015 09:22"
22093,"November 04, 2015 10:58"
22095,"November 04, 2015 09:56"
22096,"November 03, 2015 11:03"
22097,"November 03, 2015 09:01"
22098,"November 03, 2015 14:24"
22099,"November 03, 2015 14:53"
22100,"November 04, 2015 09:00"
22101,"October 09, 2015 15:38"
22103,"November 03, 2015 13:32"
22104,"November 03, 2015 13:41"
22105,"November 04, 2015 09:54"
22106,"November 03, 2015 15:24"
22107,"November 04, 2015 09:54"
22108,"November 03, 2015 08:20"
22110,"November 03, 2015 08:35"
22111,"November 03, 2015 15:40"
22112,"November 04, 2015 10:56"
22113,"November 04, 2015 09:17"
22114,"November 04, 2015 09:51"
22115,"November 02, 2015 14:25"
22116,"November 03, 2015 14:33"
22117,"October 12, 2015 15:25"
22118,"November 04, 2015 10:09"
22119,"November 05, 2015 12:06"
22120,"November 04, 2015 10:35"
22121,"October 12, 2015 13:42"
22122,"November 03, 2015 14:21"
22123,"November 03, 2015 13:51"
22124,"November 12, 2015 14:48"
22125,"November 05, 2015 11:45"
22126,"November 03, 2015 09:14"
22127,"November 03, 2015 13:37"
22128,"November 12, 2015 08:24"
22129,"November 03, 2015 14:00"
22130,"November 04, 2015 10:32"
22131,"November 04, 2015 10:43"
22132,"November 03, 2015 14:05"
22133,"November 03, 2015 13:30"
22134,"November 02, 2015 12:55"
22135,"November 12, 2015 15:39"
22136,"November 05, 2015 12:13"
22137,"November 04, 2015 09:17"
22138,"November 04, 2015 10:10"
22139,"November 03, 2015 14:49"
22140,"November 03, 2015 09:39"
22141,"November 03, 2015 14:56"
22142,"November 05, 2015 12:12"
22146,"November 02, 2015 14:21"
22147,"November 03, 2015 10:44"
22150,"November 03, 2015 14:30"
22151,"November 03, 2015 08:45"
22152,"November 04, 2015 09:29"
22153,"October 12, 2015 16:00"
22156,"November 03, 2015 13:03"
22157,"November 05, 2015 12:10"
22158,"November 05, 2015 13:21"
22159,"November 03, 2015 10:30"
22160,"November 03, 2015 09:10"
22161,"November 05, 2015 13:19"
22162,"October 13, 2015 14:42"
22163,"November 05, 2015 13:16"
22164,"November 12, 2015 14:44"
22165,"November 05, 2015 13:19"
22167,"November 03, 2015 13:16"
22168,"November 05, 2015 12:12"
22169,"November 03, 2015 09:07"
22171,"November 04, 2015 09:21"
22172,"November 03, 2015 13:39"
22173,"November 03, 2015 09:58"
22174,"November 05, 2015 12:09"
22175,"November 03, 2015 13:22"
22176,"November 03, 2015 09:53"
22177,"November 03, 2015 10:01"
22178,"November 05, 2015 13:21"
22179,"November 03, 2015 13:42"
22180,"November 04, 2015 10:58"
22181,"November 05, 2015 12:11"
22182,"November 03, 2015 13:43"
22183,"November 03, 2015 15:27"
22184,"November 03, 2015 13:46"
22185,"November 04, 2015 10:49"
22186,"November 04, 2015 09:29"
22187,"November 04, 2015 09:13"
22188,"November 05, 2015 13:22"
22189,"November 05, 2015 13:20"
22190,"November 05, 2015 12:11"
22192,"November 04, 2015 10:59"
22193,"November 05, 2015 12:07"
22194,"November 05, 2015 12:10"
22196,"November 04, 2015 11:00"
22197,"November 03, 2015 09:04"
22198,"November 03, 2015 12:52"
22200,"November 04, 2015 09:35"
22201,"November 04, 2015 09:37"
22203,"November 03, 2015 08:44"
22206,"November 04, 2015 09:55"
22208,"November 12, 2015 09:16"
22209,"November 11, 2015 16:26"
22210,"November 11, 2015 16:35"
22211,"November 04, 2015 09:20"
22212,"November 12, 2015 14:49"
22213,"November 04, 2015 09:27"
22214,"November 03, 2015 14:14"
22216,"November 11, 2015 16:30"
22217,"November 11, 2015 15:08"
22218,"November 04, 2015 10:49"
22219,"October 13, 2015 16:59"
22220,"November 12, 2015 15:23"
22223,"November 04, 2015 10:46"
22225,"November 04, 2015 10:59"
22227,"November 04, 2015 08:39"
22232,"November 02, 2015 12:46"
22233,"October 09, 2015 15:44"
22236,"November 02, 2015 12:17"
22237,"November 04, 2015 09:33"
22238,"November 11, 2015 17:10"
22241,"November 04, 2015 09:55"
22242,"October 13, 2015 15:33"
22244,"November 04, 2015 09:32"
22246,"November 05, 2015 13:19"
22247,"November 11, 2015 16:06"
22248,"November 12, 2015 09:02"
22249,"November 12, 2015 09:22"
22250,"November 13, 2015 13:46"
22251,"November 04, 2015 10:42"
22252,"November 11, 2015 15:52"
22253,"November 12, 2015 08:59"
22254,"November 13, 2015 13:26"
22255,"November 11, 2015 15:54"
22256,"November 11, 2015 15:59"
22258,"November 11, 2015 15:40"
22259,"November 12, 2015 15:15"
22260,"November 11, 2015 15:44"
22261,"November 11, 2015 16:07"
22262,"November 11, 2015 15:50"
22263,"November 04, 2015 10:57"
22265,"November 11, 2015 16:06"
22267,"November 11, 2015 16:46"
22268,"November 11, 2015 16:34"
22269,"November 03, 2015 14:03"
22270,"November 04, 2015 09:04"
22271,"November 03, 2015 13:38"
22272,"November 12, 2015 16:08"
22273,"November 12, 2015 08:58"
22275,"November 03, 2015 10:14"
22276,"November 04, 2015 09:22"
22278,"November 03, 2015 09:31"
22279,"November 04, 2015 10:25"
22280,"November 04, 2015 10:52"
22282,"November 19, 2015 14:21"
22285,"November 12, 2015 16:02"
22286,"October 13, 2015 13:24"
22287,"November 18, 2015 13:53"
22288,"October 13, 2015 11:01"
22289,"October 13, 2015 13:32"
22290,"November 03, 2015 09:26"
22292,"November 11, 2015 16:23"
22294,"November 12, 2015 08:51"
22295,"November 12, 2015 09:09"
22297,"November 12, 2015 14:35"
22298,"November 11, 2015 16:24"
22300,"November 03, 2015 10:12"
22301,"November 03, 2015 15:45"
22302,"November 03, 2015 15:43"
22303,"November 11, 2015 15:39"
22304,"November 04, 2015 10:28"
22305,"October 13, 2015 13:29"
22306,"November 03, 2015 09:43"
22307,"November 12, 2015 15:50"
22312,"November 03, 2015 11:04"
22313,"October 13, 2015 10:55"
22314,"November 03, 2015 15:51"
22315,"October 13, 2015 13:26"
22316,"October 13, 2015 13:25"
22317,"November 04, 2015 10:19"
22324,"November 03, 2015 10:08"
22325,"October 13, 2015 11:26"
22326,"November 04, 2015 11:19"
22328,"October 13, 2015 11:17"
22329,"November 19, 2015 14:27"
22330,"November 03, 2015 14:29"
22331,"October 13, 2015 11:28"
22332,"November 03, 2015 09:31"
22334,"October 13, 2015 13:29"
22335,"October 13, 2015 13:25"
22336,"November 20, 2015 08:13"
22337,"November 18, 2015 10:36"
22341,"November 19, 2015 13:56"
22342,"November 03, 2015 13:52"
22345,"October 13, 2015 13:26"
22346,"November 03, 2015 10:15"
22350,"November 04, 2015 08:42"
22352,"November 03, 2015 13:44"
22353,"November 03, 2015 13:50"
22355,"November 11, 2015 16:44"
22356,"November 04, 2015 08:52"
22357,"November 03, 2015 15:39"
22359,"November 03, 2015 14:15"
22361,"November 03, 2015 15:33"
22362,"November 03, 2015 09:27"
22363,"November 03, 2015 09:48"
22366,"November 04, 2015 16:12"
22368,"October 09, 2015 15:57"
22370,"November 03, 2015 09:38"
22379,"November 03, 2015 09:44"
22381,"November 03, 2015 09:27"
22382,"November 03, 2015 10:18"
22383,"October 13, 2015 14:41"
22384,"November 03, 2015 10:00"
22386,"November 02, 2015 12:42"
22387,"November 20, 2015 08:03"
22390,"November 03, 2015 13:54"
22391,"November 03, 2015 14:30"
22393,"November 03, 2015 13:51"
22394,"November 04, 2015 09:00"
22395,"November 03, 2015 13:49"
22396,"November 04, 2015 08:37"
22397,"November 03, 2015 14:16"
22398,"November 04, 2015 08:34"
22399,"November 03, 2015 14:29"
22400,"November 03, 2015 14:15"
22401,"November 13, 2015 13:37"
22403,"November 03, 2015 14:22"
22404,"November 03, 2015 14:30"
22405,"November 03, 2015 14:29"
22406,"November 04, 2015 10:22"
22407,"November 03, 2015 13:34"
22408,"November 03, 2015 14:31"
22410,"November 04, 2015 09:29"
22411,"November 03, 2015 14:32"
22412,"November 04, 2015 10:18"
22413,"November 03, 2015 14:21"
22414,"November 03, 2015 14:17"
22415,"November 03, 2015 14:28"
22416,"November 04, 2015 11:10"
22417,"November 12, 2015 11:54"
22418,"November 03, 2015 14:20"
22419,"November 04, 2015 09:06"
22420,"November 04, 2015 09:26"
22421,"November 04, 2015 09:17"
22422,"November 11, 2015 15:57"
22423,"November 02, 2015 12:08"
22424,"November 12, 2015 15:19"
22425,"November 13, 2015 08:38"
22426,"November 11, 2015 15:43"
22429,"November 12, 2015 15:42"
22430,"November 03, 2015 14:30"
22432,"November 12, 2015 09:17"
22433,"November 03, 2015 14:04"
22434,"October 12, 2015 10:53"
22435,"October 12, 2015 10:36"
22436,"November 03, 2015 14:46"
22438,"October 09, 2015 11:05"
22440,"October 30, 2015 11:59"
22441,"October 14, 2015 09:14"
22442,"October 14, 2015 08:55"
22443,"October 13, 2015 11:00"
22448,"November 04, 2015 15:53"
22450,"November 04, 2015 15:30"
22452,"October 12, 2015 13:50"
22453,"November 04, 2015 09:45"
22454,"October 09, 2015 15:49"
22459,"November 05, 2015 11:36"
22460,"October 12, 2015 15:18"
22464,"October 14, 2015 09:44"
22465,"October 12, 2015 14:29"
22469,"November 19, 2015 10:22"
22472,"October 09, 2015 11:32"
22474,"October 12, 2015 14:39"
22475,"October 12, 2015 15:24"
22480,"October 12, 2015 15:25"
22481,"October 12, 2015 13:45"
22482,"October 12, 2015 15:54"
22483,"November 11, 2015 16:37"
22486,"November 20, 2015 08:02"
22491,"November 05, 2015 11:52"
22493,"November 02, 2015 12:51"
22495,"October 12, 2015 15:22"
22503,"November 18, 2015 10:08"
22504,"October 12, 2015 15:21"
22507,"October 12, 2015 15:17"
22512,"November 12, 2015 14:13"
22515,"November 18, 2015 09:51"
22519,"November 12, 2015 09:17"
22520,"November 11, 2015 16:59"
22523,"November 11, 2015 17:01"
22524,"October 09, 2015 15:43"
22525,"November 11, 2015 16:59"
22526,"November 12, 2015 09:14"
22529,"October 14, 2015 08:48"
22534,"November 12, 2015 08:42"
22536,"November 11, 2015 17:19"
22541,"November 12, 2015 08:33"
22545,"November 12, 2015 09:19"
22547,"November 11, 2015 17:03"
22562,"November 02, 2015 14:19"
22575,"November 12, 2015 08:24"
22576,"November 12, 2015 08:44"
22580,"November 02, 2015 14:22"
22581,"November 03, 2015 08:09"
22582,"November 11, 2015 16:55"
22583,"November 03, 2015 10:15"
22585,"October 14, 2015 18:01"
22586,"November 02, 2015 14:05"
22589,"November 02, 2015 13:07"
22591,"November 11, 2015 17:04"
22593,"November 12, 2015 08:47"
22601,"November 12, 2015 08:30"
22604,"October 13, 2015 13:28"
22605,"October 09, 2015 15:58"
22606,"November 02, 2015 13:20"
22607,"November 02, 2015 14:03"
22609,"November 02, 2015 12:45"
22611,"October 13, 2015 11:03"
22612,"November 11, 2015 16:57"
22615,"November 11, 2015 17:05"
22618,"October 13, 2015 16:02"
22620,"October 13, 2015 13:23"
22625,"October 13, 2015 10:54"
22628,"October 09, 2015 16:01"
22629,"November 02, 2015 14:04"
22632,"October 14, 2015 16:48"
22635,"November 19, 2015 09:48"
22636,"October 13, 2015 11:05"
22639,"November 02, 2015 13:09"
22642,"November 04, 2015 10:08"
22643,"October 13, 2015 13:31"
22644,"November 03, 2015 10:12"
22648,"November 18, 2015 09:47"
22651,"October 14, 2015 18:06"
22663,"October 13, 2015 11:27"
22669,"November 02, 2015 10:58"
22670,"October 13, 2015 10:56"
22671,"November 02, 2015 12:28"
22676,"November 03, 2015 14:06"
22682,"November 03, 2015 09:30"
22686,"November 02, 2015 11:30"
22688,"November 02, 2015 11:39"
22694,"November 02, 2015 14:16"
22702,"November 02, 2015 11:35"
22703,"November 04, 2015 09:06"
22706,"November 03, 2015 10:38"
22708,"November 02, 2015 14:06"
22709,"November 05, 2015 10:35"
22718,"November 02, 2015 14:32"
22721,"November 02, 2015 14:13"
22724,"October 09, 2015 11:15"
22731,"November 03, 2015 09:21"
22732,"November 03, 2015 10:53"
22735,"October 12, 2015 15:18"
22736,"November 02, 2015 15:42"
22740,"November 03, 2015 14:05"
22741,"November 03, 2015 10:32"
22743,"November 02, 2015 13:03"
22745,"November 03, 2015 10:27"
22749,"November 04, 2015 09:01"
22751,"November 04, 2015 09:08"
22752,"November 02, 2015 14:30"
22753,"November 19, 2015 09:14"
22754,"November 02, 2015 11:25"
22759,"November 03, 2015 10:45"
22760,"November 03, 2015 14:40"
22768,"November 04, 2015 11:00"
22770,"November 03, 2015 13:46"
22771,"October 09, 2015 11:26"
22772,"November 02, 2015 11:15"
22773,"October 13, 2015 15:22"
22780,"November 03, 2015 09:06"
22781,"November 03, 2015 14:09"
22782,"November 03, 2015 14:23"
22783,"November 02, 2015 12:36"
22785,"November 18, 2015 10:44"
22789,"November 03, 2015 09:43"
22791,"November 02, 2015 11:15"
22793,"November 03, 2015 14:42"
22796,"November 04, 2015 11:06"
22797,"November 02, 2015 12:34"
22805,"November 04, 2015 10:49"
22814,"November 03, 2015 09:31"
22819,"November 03, 2015 11:20"
22820,"November 03, 2015 13:57"
22821,"November 04, 2015 10:59"
22822,"November 04, 2015 09:31"
22828,"November 02, 2015 14:24"
22833,"November 05, 2015 11:35"
22834,"November 03, 2015 10:01"
22835,"October 30, 2015 13:38"
22840,"October 13, 2015 09:31"
22842,"October 30, 2015 13:31"
22843,"November 03, 2015 09:19"
22846,"November 03, 2015 09:38"
22848,"November 03, 2015 14:19"
22851,"November 03, 2015 10:10"
22852,"November 03, 2015 09:59"
22854,"November 05, 2015 08:58"
22855,"November 03, 2015 09:39"
22856,"October 14, 2015 08:54"
22860,"November 03, 2015 10:12"
22861,"November 03, 2015 09:30"
22867,"November 02, 2015 11:26"
22868,"November 02, 2015 14:18"
22869,"October 09, 2015 11:20"
22871,"November 05, 2015 11:40"
22873,"October 12, 2015 13:52"
22875,"October 09, 2015 15:59"
22876,"November 04, 2015 15:10"
22878,"October 13, 2015 16:28"
22879,"November 03, 2015 09:15"
22881,"November 03, 2015 09:59"
22882,"November 04, 2015 15:16"
22884,"November 03, 2015 09:35"
22885,"October 13, 2015 09:25"
22886,"November 02, 2015 15:33"
22887,"November 03, 2015 14:50"
22888,"October 30, 2015 13:35"
22890,"October 30, 2015 13:52"
22891,"November 05, 2015 08:44"
22893,"November 19, 2015 14:15"
22896,"November 04, 2015 09:01"
22898,"November 03, 2015 09:11"
22899,"November 03, 2015 14:11"
22901,"November 03, 2015 09:11"
22904,"October 14, 2015 09:46"
22906,"October 14, 2015 08:48"
22909,"October 13, 2015 09:22"
22910,"October 09, 2015 10:55"
22911,"November 04, 2015 15:53"
22912,"November 02, 2015 15:37"
22914,"November 04, 2015 09:16"
22916,"November 19, 2015 14:48"
22919,"October 12, 2015 15:03"
22920,"October 13, 2015 09:14"
22922,"November 02, 2015 12:43"
22923,"November 03, 2015 10:13"
22925,"October 12, 2015 09:26"
22927,"November 05, 2015 11:48"
22928,"November 03, 2015 14:49"
22929,"October 09, 2015 11:37"
22931,"November 02, 2015 14:09"
22932,"November 18, 2015 09:57"
22933,"November 02, 2015 12:25"
22934,"November 05, 2015 11:48"
22935,"November 04, 2015 16:10"
22936,"October 12, 2015 16:59"
22937,"October 13, 2015 16:23"
22938,"October 12, 2015 11:09"
22939,"October 12, 2015 14:30"
22940,"November 04, 2015 15:30"
22943,"October 13, 2015 16:22"
22945,"November 03, 2015 09:13"
22946,"October 13, 2015 16:40"
22947,"October 09, 2015 15:53"
22950,"October 09, 2015 10:52"
22952,"October 09, 2015 10:58"
22953,"October 12, 2015 13:58"
22954,"October 13, 2015 09:20"
22956,"October 12, 2015 14:12"
22957,"October 14, 2015 08:55"
22958,"November 05, 2015 11:39"
22961,"October 14, 2015 08:55"
22962,"October 12, 2015 17:01"
22963,"November 03, 2015 09:15"
22964,"October 12, 2015 13:58"
22965,"October 14, 2015 09:44"
22966,"October 12, 2015 09:27"
22968,"October 09, 2015 11:17"
22969,"November 05, 2015 08:59"
22971,"October 13, 2015 08:53"
22972,"November 03, 2015 09:08"
22973,"October 13, 2015 08:49"
22974,"October 14, 2015 09:41"
22976,"November 02, 2015 14:02"
22979,"October 12, 2015 09:27"
22980,"November 04, 2015 14:10"
22983,"November 04, 2015 14:07"
22986,"October 30, 2015 13:29"
22987,"November 03, 2015 09:06"
22990,"November 03, 2015 14:47"
22992,"October 13, 2015 09:16"
22993,"November 03, 2015 09:07"
22994,"November 04, 2015 13:55"
22995,"November 04, 2015 13:43"
22997,"November 04, 2015 14:02"
22998,"October 12, 2015 14:16"
22999,"November 04, 2015 14:22"
23000,"November 04, 2015 14:04"
23002,"November 04, 2015 14:21"
23004,"October 13, 2015 15:15"
23005,"November 03, 2015 11:14"
23011,"November 03, 2015 11:55"
23014,"November 19, 2015 09:41"
23024,"November 02, 2015 14:48"
23030,"November 04, 2015 15:14"
23032,"November 05, 2015 08:42"
23033,"November 02, 2015 12:40"
23034,"October 30, 2015 12:14"
23035,"November 05, 2015 11:54"
23037,"November 02, 2015 13:00"
23038,"November 05, 2015 11:34"
23039,"October 30, 2015 13:28"
23040,"October 30, 2015 13:37"
23041,"November 04, 2015 13:55"
23042,"November 04, 2015 14:13"
23043,"November 03, 2015 08:11"
23044,"November 04, 2015 14:35"
23045,"November 05, 2015 09:15"
23047,"November 05, 2015 11:47"
23048,"October 30, 2015 13:41"
23049,"October 30, 2015 13:48"
23050,"November 05, 2015 09:09"
23052,"November 12, 2015 12:05"
23055,"October 13, 2015 09:07"
23059,"October 13, 2015 10:35"
23062,"November 11, 2015 15:19"
23065,"October 13, 2015 09:15"
23067,"October 13, 2015 10:02"
23068,"October 13, 2015 16:06"
23069,"October 13, 2015 09:05"
23070,"October 13, 2015 09:01"
23072,"October 13, 2015 13:27"
23076,"October 13, 2015 09:03"
23077,"October 13, 2015 10:20"
23079,"October 12, 2015 16:25"
23081,"November 13, 2015 13:34"
23082,"October 13, 2015 09:09"
23084,"October 13, 2015 13:28"
23085,"October 13, 2015 09:12"
23087,"October 13, 2015 10:08"
23088,"October 13, 2015 09:00"
23092,"October 23, 2015 14:29"
23097,"October 13, 2015 14:57"
23100,"October 13, 2015 09:03"
23101,"October 13, 2015 13:34"
23102,"October 13, 2015 08:59"
23104,"October 13, 2015 10:32"
23105,"October 12, 2015 16:21"
23107,"October 13, 2015 09:16"
23108,"October 12, 2015 16:23"
23109,"October 12, 2015 16:25"
23110,"October 13, 2015 13:28"
23111,"October 13, 2015 10:21"
23112,"October 13, 2015 13:27"
23113,"October 12, 2015 16:40"
23114,"October 13, 2015 09:18"
23116,"October 13, 2015 09:12"
23117,"October 13, 2015 09:04"
23118,"November 12, 2015 14:13"
23119,"November 12, 2015 15:36"
23122,"October 13, 2015 10:06"
23123,"November 12, 2015 08:50"
23124,"November 13, 2015 13:27"
23125,"October 13, 2015 11:26"
23126,"November 12, 2015 15:38"
23127,"October 13, 2015 10:33"
23129,"October 13, 2015 13:32"
23130,"October 12, 2015 16:23"
23131,"November 03, 2015 09:49"
23132,"November 12, 2015 15:15"
23133,"November 13, 2015 13:28"
23135,"October 13, 2015 09:13"
23136,"November 12, 2015 14:32"
23137,"November 12, 2015 09:06"
23138,"October 13, 2015 10:28"
23139,"October 13, 2015 09:11"
23141,"October 12, 2015 16:54"
23142,"October 13, 2015 10:03"
23143,"November 13, 2015 13:39"
23144,"November 11, 2015 16:28"
23145,"November 13, 2015 13:44"
23146,"November 12, 2015 15:20"
23147,"November 12, 2015 08:56"
23148,"November 12, 2015 15:29"
23149,"November 12, 2015 09:00"
23151,"October 13, 2015 16:32"
23152,"November 12, 2015 09:21"
23154,"October 12, 2015 13:34"
23155,"November 13, 2015 13:29"
23156,"November 13, 2015 13:24"
23158,"November 11, 2015 16:22"
23159,"November 12, 2015 12:13"
23162,"November 12, 2015 08:36"
23165,"November 12, 2015 15:01"
23166,"November 11, 2015 16:04"
23167,"November 11, 2015 16:38"
23171,"November 12, 2015 15:19"
23172,"October 13, 2015 14:23"
23173,"November 12, 2015 14:56"
23174,"October 23, 2015 08:44"
23175,"November 13, 2015 13:36"
23176,"October 09, 2015 11:25"
23177,"November 12, 2015 08:37"
23179,"November 11, 2015 16:31"
23182,"November 12, 2015 14:41"
23184,"November 05, 2015 09:08"
23185,"November 12, 2015 08:31"
23188,"November 13, 2015 13:29"
23189,"November 11, 2015 15:42"
23190,"November 13, 2015 13:23"
23191,"November 13, 2015 13:47"
23192,"November 12, 2015 15:49"
23195,"November 12, 2015 14:58"
23196,"November 12, 2015 15:57"
23199,"November 12, 2015 16:01"
23200,"November 12, 2015 13:27"
23202,"November 02, 2015 13:51"
23203,"October 13, 2015 10:30"
23211,"November 12, 2015 14:52"
23212,"November 12, 2015 16:29"
23228,"October 23, 2015 11:23"
23232,"October 23, 2015 10:23"
23234,"October 23, 2015 10:38"
23237,"October 23, 2015 10:30"
23240,"November 12, 2015 15:05"
23242,"November 12, 2015 14:29"
23245,"November 12, 2015 15:02"
23247,"November 12, 2015 14:06"
23249,"November 12, 2015 14:26"
23251,"October 22, 2015 14:56"
23252,"November 12, 2015 14:41"
23254,"November 12, 2015 14:18"
23256,"November 12, 2015 13:45"
23262,"November 12, 2015 13:36"
23263,"November 12, 2015 14:17"
23266,"November 12, 2015 15:05"
23268,"November 12, 2015 14:23"
23270,"October 23, 2015 08:38"
23271,"October 23, 2015 10:11"
23272,"October 23, 2015 10:18"
23273,"October 23, 2015 10:34"
23274,"November 05, 2015 15:33"
23276,"November 12, 2015 14:09"
23277,"November 12, 2015 14:24"
23280,"November 12, 2015 14:04"
23281,"November 12, 2015 14:14"
23284,"November 19, 2015 14:58"
23288,"November 05, 2015 15:41"
23289,"November 05, 2015 11:51"
23291,"November 12, 2015 13:56"
23292,"November 05, 2015 09:13"
23296,"November 05, 2015 15:29"
23299,"November 05, 2015 15:40"
23300,"November 12, 2015 14:33"
23302,"November 05, 2015 15:43"
23307,"November 12, 2015 14:23"
23309,"November 05, 2015 11:53"
23313,"November 05, 2015 11:50"
23314,"November 04, 2015 08:45"
23317,"November 05, 2015 09:11"
23322,"November 05, 2015 15:40"
23335,"October 13, 2015 10:16"
23337,"November 05, 2015 09:13"
23340,"November 05, 2015 09:14"
23346,"November 05, 2015 15:55"
23347,"November 05, 2015 09:04"
23348,"November 05, 2015 11:52"
23369,"October 23, 2015 14:16"
23370,"October 13, 2015 15:38"
23374,"October 13, 2015 14:02"
23375,"October 23, 2015 14:13"
23378,"November 04, 2015 11:01"
23384,"November 11, 2015 14:58"
23401,"November 05, 2015 10:46"
23415,"October 13, 2015 10:20"
23416,"November 05, 2015 11:55"
23423,"November 12, 2015 14:46"
23430,"October 13, 2015 16:56"
23446,"October 13, 2015 11:22"
23447,"November 12, 2015 16:36"
23460,"October 13, 2015 15:42"
23465,"November 11, 2015 14:48"
23469,"October 13, 2015 09:10"
23476,"November 03, 2015 08:05"
23477,"November 05, 2015 09:07"
23480,"November 11, 2015 15:20"
23482,"November 13, 2015 09:14"
23497,"November 03, 2015 14:38"
23504,"November 19, 2015 12:07"
23505,"October 13, 2015 13:25"
23507,"October 13, 2015 13:50"
23508,"October 13, 2015 13:32"
23509,"October 13, 2015 14:03"
23511,"October 13, 2015 11:15"
23517,"November 12, 2015 13:43"
23518,"October 13, 2015 14:35"
23519,"November 04, 2015 14:44"
23523,"October 13, 2015 11:28"
23524,"November 11, 2015 16:15"
23527,"October 13, 2015 13:25"
23530,"November 04, 2015 08:26"
23532,"October 09, 2015 11:21"
23536,"November 12, 2015 13:45"
23537,"October 13, 2015 09:17"
23540,"October 13, 2015 11:20"
23543,"October 13, 2015 10:37"
23544,"October 13, 2015 10:04"
23545,"November 13, 2015 10:03"
23547,"October 13, 2015 13:35"
23549,"October 13, 2015 11:32"
23551,"October 13, 2015 13:32"
23552,"November 19, 2015 11:23"
23553,"November 12, 2015 16:22"
23557,"November 12, 2015 15:24"
23558,"November 12, 2015 15:35"
23563,"October 13, 2015 10:26"
23564,"October 13, 2015 09:51"
23566,"October 13, 2015 11:23"
23569,"October 13, 2015 13:50"
23570,"October 13, 2015 13:34"
23571,"October 13, 2015 11:16"
23576,"November 12, 2015 15:03"
23577,"November 11, 2015 15:17"
23580,"October 22, 2015 14:52"
23582,"November 12, 2015 12:15"
23588,"October 13, 2015 13:31"
23595,"November 03, 2015 14:35"
23597,"November 17, 2015 15:05"
23599,"October 13, 2015 10:12"
23600,"November 12, 2015 15:29"
23602,"October 13, 2015 11:31"
23603,"November 02, 2015 11:59"
23604,"November 12, 2015 15:09"
23605,"October 09, 2015 15:57"
23606,"October 13, 2015 16:07"
23607,"November 12, 2015 08:46"
23610,"November 13, 2015 09:59"
23616,"November 17, 2015 10:35"
23617,"October 13, 2015 10:08"
23618,"November 12, 2015 11:52"
23619,"October 13, 2015 16:56"
23621,"November 03, 2015 13:35"
23622,"November 11, 2015 16:24"
23624,"October 13, 2015 13:51"
23634,"October 13, 2015 15:34"
23636,"November 05, 2015 14:47"
23643,"November 19, 2015 12:06"
23646,"October 13, 2015 15:20"
23647,"November 06, 2015 08:51"
23653,"November 12, 2015 09:43"
23659,"November 11, 2015 15:46"
23676,"November 12, 2015 14:52"
23678,"November 11, 2015 16:37"
23679,"November 03, 2015 10:37"
23681,"October 13, 2015 16:55"
23682,"October 14, 2015 09:43"
23683,"November 03, 2015 14:27"
23684,"November 03, 2015 14:15"
23686,"October 13, 2015 16:03"
23689,"October 13, 2015 15:35"
23690,"November 11, 2015 15:13"
23691,"October 13, 2015 15:36"
23692,"October 14, 2015 08:49"
23697,"October 13, 2015 15:31"
23698,"October 13, 2015 15:22"
23703,"October 13, 2015 15:25"
23704,"November 04, 2015 08:41"
23705,"October 13, 2015 15:32"
23708,"November 11, 2015 15:22"
23709,"October 13, 2015 16:56"
23712,"October 13, 2015 16:20"
23714,"October 13, 2015 15:35"
23716,"October 09, 2015 10:43"
23717,"October 13, 2015 15:21"
23720,"October 12, 2015 10:13"
23721,"November 19, 2015 10:30"
23723,"November 13, 2015 09:16"
23724,"October 13, 2015 16:22"
23725,"October 14, 2015 08:48"
23727,"October 13, 2015 16:57"
23730,"October 14, 2015 08:54"
23731,"November 12, 2015 14:00"
23734,"October 13, 2015 15:39"
23737,"November 20, 2015 08:23"
23738,"November 03, 2015 10:31"
23739,"November 19, 2015 12:50"
23746,"November 02, 2015 12:04"
23747,"November 03, 2015 10:58"
23753,"November 20, 2015 08:08"
23754,"November 03, 2015 13:45"
23761,"November 19, 2015 14:37"
23762,"November 19, 2015 14:38"
23763,"November 20, 2015 07:54"
23766,"November 02, 2015 11:52"
23767,"November 02, 2015 11:10"
