"dispenser_id","11-09 09","11-04 21","11-06 23","11-10 16","11-08 20","11-10 05","11-04 09","11-06 12","11-06 08","11-11 09","11-09 04","11-04 18","11-11 03","11-09 22","11-07 20","11-10 01","11-05 17","11-10 12","11-08 09","11-11 18","11-11 06","11-09 15","11-04 00","11-05 06","11-08 13","11-04 13","11-07 01","11-06 19","11-11 11","11-07 16","11-08 02","11-09 11","11-07 12","11-06 00","11-11 13","11-07 23","11-09 20","11-04 17","11-04 05","11-10 22","11-04 10","11-10 09","11-09 00","11-10 06","11-10 11","11-11 20","11-06 18","11-06 07","11-07 21","11-12 00","11-10 00","11-08 21","11-08 19","11-08 10","11-03 21","11-09 03","11-04 16","11-10 17","11-11 02","11-11 00","11-04 06","11-10 15","11-09 14","11-05 05","11-10 04","11-08 14","11-05 16","11-05 11","11-08 08","11-06 13","11-11 17","11-07 10","11-06 01","11-04 02","11-08 03","11-09 10","11-08 18","11-04 22","11-09 21","11-11 14","11-10 23","11-10 18","11-04 11","11-11 07","11-04 07","11-05 10","11-07 02","11-03 20","11-05 09","11-08 07","11-07 19","11-07 08","11-07 13","11-05 21","11-06 20","11-09 17","11-08 00","11-06 06","11-05 04","11-09 18","11-03 13","11-03 22","11-05 12","11-09 06","11-05 01","11-05 08","11-07 22","11-10 03","11-05 15","11-10 10","11-06 17","11-06 05","11-06 14","11-07 11","11-09 02","11-09 07","11-07 00","11-06 16","11-04 23","11-11 05","11-12 01","11-04 15","11-10 07","11-10 14","11-04 12","11-08 17","11-06 10","11-08 06","11-08 11","11-10 19","11-10 08","11-06 21","11-08 04","11-07 03","11-11 01","11-08 22","11-05 00","11-07 14","11-10 20","11-11 08","11-09 13","11-05 22","11-06 02","11-11 15","11-04 08","11-07 07","11-05 19","11-07 18","11-04 03","11-05 07","11-04 14","11-05 14","11-05 13","11-06 11","11-11 19","11-05 02","11-11 04","11-06 22","11-11 23","11-07 09","11-09 19","11-09 16","11-08 01","11-04 19","11-09 23","11-12 02","11-05 03","11-10 02","11-11 12","11-09 05","11-07 05","11-06 15","11-08 15","11-11 22","11-03 14","11-06 04","11-10 13","11-04 20","11-09 08","11-08 23","11-07 06","11-05 23","11-09 01","11-07 15","11-04 01","11-11 16","11-07 04","11-08 05","11-04 04","11-07 17","11-08 16","11-05 18","11-10 21","11-08 12","11-11 21","11-06 03","11-11 10","11-09 12","11-05 20","11-06 09"
"15672","2","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","1","","","","","","","","","","2","1","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","1","","1","","","","","","","","","","","","","1","","1","","","","","1","","","","","","","","","","","","","","1","1",""
"15674","","","","1","","","","","","","","2","","","","","","2","","","","","","","","","","","","","","","","","1","","","","","","","","","","5","","2","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","",""
"15675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","","","","","","33","","","","","","","","3","","","","","","","","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","26","","","","","","","","","","","","","",""
"15676","","8","1","","2","","","","","","","1","","","1","","","","","","","1","","","","","1","1","1","2","","","","2","","2","1","2","","","","","1","","","","","","","","","1","1","","","","3","1","","","","","","","","","","","","","","1","1","","","","","3","","","","1","","","","","","","","","","","","","2","1","1","","1","","","","1","","1","","1","","1","","","","","","","","2","4","1","","","","","","","","","","","1","","1","","1","","","","1","","","","","","","","","","","","","","1","","","","1","","1","","","","","","2","","","","","","","","","","","","","","2","","1","","","","","","1","","","","1","2","","","","","","","","",""
"15678","","2","","","","","6","","","","","","","","","","","1","","","","","","2","","5","","","","","","","","","","","","2","2","","","","","","1","","","","","","","1","","","","","","","","","","","","1","","","1","1","1","","","","","","","","","1","","","","","2","","1","2","","","6","","","","","","1","","","","","","","","4","","2","2","","","3","","","","","","1","","","","1","","","2","","","2","","1","","","","1","","","","","1","","","","","","","","","3","","","4","","","2","2","10","","","1","","","","","","","","1","","","","","","","","2","","","","","","2","","","","","1","","1","","","","","","","","","","","","","","",""
"15679","","","1","","","1","1","4","2","","","1","","","2","","3","2","3","","","","","","","2","","","","","","","","","","2","","11","","","1","2","","","2","2","","2","","1","1","","","","","","7","","","","1","5","","","","","24","","","3","17","","4","","2","","","","","","","","","","1","","","","","1","","3","2","","2","","1","","","","","","","","","","","","2","5","2","","23","","","","2","2","","","1","1","1","25","4","","2","2","","","","","","5","","","","","","","","3","3","","1","3","2","","","","5","5","","4","2","","","","1","4","","","","","","","","","","","","33","","2","","2","","","","","1","1","","2","","","","","","5","","","","","","","","","","2"
"15680","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","",""
"15682","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","1","","","","","","","","","","","","","","","1","","","1","","","","","2","","","","","","1","","1","","","","","","","1","","","","","","1","","","1","","","","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","1","","","","","","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1"
"15685","","","","","","1","16","4","","","","","","","2","","","","","","","5","","","","67","","","","","","1","1","1","","","","","","","10","","","","1","","2","","","","","1","1","","","","9","","","","","","4","","","","1","","","4","","1","","","","","2","","","","","","","","","1","","","","","","","2","","","","","","","","","","10","","","","","","1","","4","","4","","","","","3","59","","","14","","","","","","","","","","1","","","","","","1","","","","2","","","","1","","","","","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","7","","","1","","2","","","","","","","","","","","1"
"15689","","2","","2","","","","1","1","","","1","","1","","","","","","","","","","","","2","","","","","","2","2","","","","2","","","","","2","","","","1","","","","","","","","","","","7","1","","","","","2","","","","","3","","1","","","","","","","","","","2","","","","","","2","","","1","","","","","1","2","","","","","1","","","3","","","","","","","1","1","","3","","","","","2","","","","1","","","","","","","","","","","","","","","","","","","1","","","1","","","1","","","","3","1","2","1","","","","","","","","1","2","","","","","","1","","","","","","","","2","1","","","","","","","","1","","","","","","2","","","1","","","1","",""
"15691","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15693","","","","1","","","","","","","","","1","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15694","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","1","","","","","","","","","","1","","1","1","","","","","","","","","","","2","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","2","","",""
"15695","","","","1","","","","","","","","1","","","","","","","","4","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","7","","","","1","","","","","","","","","1","","","","","","","","","","","2","","","","","","","","","","","","","","1","","","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","9","6","","7","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","3","","","","2",""
"15700","","","","","","","","1","","","1","1","","","","1","","19","","","1","1","","","","","","","","","","1","","","9","","","","","","","2","","","1","","","","2","","","","","","","","","1","","","","6","1","","","","1","1","","","","","","","","3","3","","","","","2","","","","","","","","","","","","","","","","","","1","","","4","","","","","","1","","","","","","","","","","","","","","","49","","","","","","","8","","","","","","","","","","2","","","","","","1","","","","","5","2","1","","","","","","","1","1","","1","","","","","1","","","1","","","","","1","","","","","","","","","","","1","","","","","","","","","","","",""
"15703","2","","","1","","","","","2","1","","","2","","","","","4","","","","","","","1","","1","","","","","3","","1","","","1","1","","","3","7","","","7","1","","","","2","","","","","","","","","2","","","","3","","","","1","6","","","","","2","","","3","","","","1","","1","1","","3","3","","","","","","","","3","","","","","1","","","","4","","","","","","4","5","","","","","","","","","","2","3","","","","1","","3","","","2","","","","","1","","1","","3","","","1","","1","","","","","","","","","1","1","2","","","","2","","","","","1","","","","","","","","","","4","","","","1","","1","","4","","","","","","","1","","","","","1","1","","5","3","","1"
"15706","","2","","","","","","8","","","","1","","","","","2","2","","","","2","","","","","","","","","","1","","","7","","","1","","","","","","","3","","1","","","","","","","","","","","","","","","","2","","","","2","21","","1","3","","","","","","","","","20","1","","12","","","8","","","","","","","","","","","","","","3","","","18","","","","","","","","","","","","","","","","","","","4","","","40","","","","","3","","","","","","","","","","","","","","1","","","5","","1","","1","4","10","","","1","","","","","","1","","1","","","","1","3","","","","","","","","1","","","","","1","","","","8","","","","","","7","","","","","2","1","5","2"
"15707","","","6","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15709","","4","","2","","","","","","","","20","","","","","","","1","1","","","","","","","","","","","","","1","1","","","","5","","","8","","","","1","","","","","","","","","","","","","","","","","","","","","","1","1","","","1","","1","","","","","","","1","","","27","","","","","","1","","","","","","","1","","","","1","","","","","","1","","","2","","","","","","","","","","","","1","","","1","","","","","","","","","","","","","1","","","","","","","","","","1","","","","","","","","1","","","","","","","","","7","","","","","","","","2","","","","","","2","","","","","","","","","","","","","","","","","","","","1","",""
"15711","","","","14","","","3","5","1","8","","","","3","","","","","","","3","","","","","","","","2","","","","","","","","","","","","33","","","","1","","","","","3","","","","","","","2","","","","","5","","3","","","2","1","","5","1","","","","","4","","","","","","1","16","1","3","6","","","2","","","","","","","","","","","","","","4","","","","","","","","9","","30","1","","","","3","","3","","3","","","8","","4","","","","","","","","","","","","","4","","","","4","1","","","","3","","1","","4","2","2","","1","","","","","","","","","","","","3","","","3","","","","","7","","","","","","","","","11","","","1","","7","","","","","","","","",""
"15713","","4","2","2","","2","2","3","","","","2","","2","","2","2","4","","","","2","","2","","2","","4","","4","","","3","1","","","","1","2","","3","","","","","1","4","","","","4","","","","","","6","","","","","9","8","","","","","2","","4","1","5","","","","","","","3","6","","","","","","1","","","2","","6","","","","","2","","","","","","","","","","1","","","8","","","","1","2","","","2","","2","","","4","11","5","2","","2","5","1","","6","3","","","","","3","3","","","2","","","5","","","","21","","1","3","1","4","2","","","","3","","2","11","1","","","6","","","","","","1","6","","","","","4","4","","","2","","","7","","2","","","","21","","","","","","","1","","1","2"
"15717","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","1","","","","","","","","","1","","","","","","","","","","","","","","","","","","",""
"15719","","2","","2","","","","1","","4","","1","","","","","","2","","","8","2","","5","","1","","","2","","","2","","","","","","1","","5","4","5","","","2","","","1","","","","4","","","","","","","2","","","1","","","","","1","","","1","","","","","","","","","1","","","1","5","","","","","","","","","1","","","2","","","","","1","","","1","","","","","","","","2","1","2","","","","","","","","","1","1","1","1","","","","","","","1","","","","","","","","","","","1","","","","","","","18","","","","1","","","","","","1","","","","3","","","","","","","","","","","","","","2","1","18","2","1","","","","","","","","","","","3","","","","4","","1",""
"15727","","","","","","","4","","","","","1","","","","","","","","","","","","7","","","","","2","","","1","","","","","","1","","","3","","","","","","","","","","","","","","","","","","","","1","","","","","","","2","","","","","","","","6","","","","","","","1","1","7","","","","","","","","","","","","","","","","","","","","","7","","","1","5","","","","","","1","","","","","","1","2","","","","13","","","","6","","","","","","","","","","","","","","","","","","","4","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","3","","","1"
"15729","4","4","2","","1","2","2","10","2","2","","","1","1","1","","3","1","","","3","","","1","2","1","","2","1","","","","","","","","","3","","","4","","","2","5","","2","","","","3","","4","3","","3","7","","1","5","","","","","","","4","5","","4","","2","8","","","1","","2","1","","3","","2","","","2","","","6","","","","1","","2","","","","","1","","","4","","1","","","","2","1","1","","5","1","","","1","","","","","","3","","","1","5","","","","","2","","","6","","1","","","","1","5","","3","1","1","","2","","1","","1","5","","","","","4","","1","1","","","","1","","","","3","","2","2","","","","","","","1","2","2","","1","","","1","","","","","1","","3","2","","","1","","","3"
"15730","","","","2","","","1","1","7","","","","","","","","","1","","","","","1","","","1","","","1","","","","","","","3","","","","","","1","","","1","","","","1","","","1","","","","","","","","","1","","","","","6","","","","5","","1","","","","","","4","","","","","","","","","","","","","","","1","","","","","","","","","","","","3","2","","","","1","","","2","","","","","","","","","","1","","1","2","3","","1","","","","","","","","","","","","","","","","","","","1","2","1","","","","1","","1","","","","","","","","","","","","2","","","","","","","","","","1","","","1","","","","1","","","1","","","","","","","","","","","","10"
"15736","8","14","","12","2","","10","11","3","6","","1","","3","","","7","13","","5","1","1","","1","","3","4","8","1","","","2","1","2","6","","2","1","1","2","12","8","4","","7","","8","","","","2","8","3","","","2","2","9","","2","","8","10","","","","","6","","12","1","2","2","","","4","","3","5","4","8","","2","4","8","9","","","3","","","3","2","1","4","7","","1","","3","","","6","","3","","","4","2","1","","","11","2","","2","","","2","","","11","5","3","6","3","9","","","1","1","1","","","2","8","4","","","","11","2","1","10","11","2","6","2","2","","4","5","6","","","","","2","","2","2","1","","","7","","","1","20","1","","1","","","","","4","6","","","","","5","","","","2","","","","1","","7","","","","6","","6","6"
"15740","1","","","12","2","","","","","","","","","","","","","19","","1","","7","","","","","","","2","","","","","","13","","","","","16","","16","","","14","","","","","7","","","","","","","","17","","","","8","3","","","","","","","","4","","","","","2","","","","10","","11","","","","","","","","","","","","","","1","","","","","","","","","","","","","1","12","","","","","","","","","","","","","","2","","","","","","1","","","","","","","","","1","","1","","","5","","","","","","","","","","","2","","","","21","","","","","","","","","","","","","","","10","","","","","5","","","","","","","3","","","","","","","4","","7","","","4","",""
"15747","1","","","","","","","1","","","","","","1","","","","","","","1","","","","","","","","","","","1","","","","","","1","","","","","1","","","","1","","","","","","","","","","","","","","","","5","","","","","","","","10","","","","","4","","","","","","","","","","","","","1","","","","","","","","","","","","","","4","","1","","","","2","","","","2","","","","","3","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","17","1","","","","1","","","1","","3","","","","","","","","","","1","","","","","","","3","2","","","","1","","","","","","2","","","1","","","","","1","",""
"15754","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","",""
"15757","1","9","","1","","","","","","13","","4","","1","2","","7","","","11","","","","","1","","","6","3","","1","","","5","","","8","1","2","3","","","1","","","6","8","","","","","","","","","1","3","4","","","1","26","5","","1","1","9","","","","3","1","1","","1","7","","6","5","","5","4","1","","","1","","","1","","7","","2","","3","17","1","","","4","","","1","","3","","1","","1","","4","","2","","","","2","2","9","","1","","","2","","1","4","","1","1","","3","1","4","","","","5","5","","","4","1","3","","","4","3","","","4","","1","","4","1","","","","1","4","17","","2","3","","1","","","2","1","2","","2","","","","5","","1","","7","","","","","","1","","3","1","1","3","1","7","2","","","",""
"15758","","4","","2","","","","","","1","","2","","","","4","","3","","","","","","","","","","","3","","","","","2","2","","","","","3","","6","","","2","2","","3","","1","2","","","","","","","1","","1","","3","","","","","1","1","","1","1","","3","","","","","2","","4","1","2","","1","","1","","","","","","","","","","","","","2","","","","2","","3","1","","5","","2","","2","2","","","","","3","1","2","1","","2","3","","","6","","","5","1","","","","2","","","","1","3","","4","1","","","","","","","2","1","","","","2","","","","","","","","","1","1","","","3","2","","","1","","2","","","3","5","","","","","","","","1","","","","","","","3","","1","","2","","2",""
"15760","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15761","","1","","2","","","2","4","","","","","","1","3","","1","2","","","","1","","","1","","","","","","3","1","","","","5","4","","","","4","1","","1","","","","1","1","","","1","1","5","","","","1","","","4","","3","2","","3","","","","3","","","","2","1","5","3","4","4","","","","","","4","3","","","","","3","","","","","","3","","","","","","3","1","2","","2","","","4","1","","3","","1","3","","3","","","","","","","","2","1","1","","","","","","","","","1","","","","","","","","2","","","","","3","","","3","4","","2","","","","","3","7","","1","1","","","","","","","1","1","","","","","1","","3","1","","2","","","","","1","","","6","","","3","","","","4","",""
"15766","","2","","21","13","4","","1","","14","","44","","22","","2","17","19","7","7","5","6","","","3","2","","","27","","","2","","23","13","","18","13","","1","","","2","","13","","","2","","1","1","8","","16","","","33","52","1","5","3","37","7","","3","","14","7","6","1","4","","21","","","1","","","6","27","","47","33","22","11","","1","","","11","","","","18","","24","","","","4","","","16","","","","","","","","","","","6","","","","","2","1","28","44","1","32","25","1","","","4","19","14","","","","1","","1","","","12","","35","4","30","10","","20","","8","7","7","8","","","","","","","5","","27","10","","11","19","","","","17","","","1","","23","","","8","6","10","2","","24","11","","","13","","","1","","5","38","3","3","","","5","","13",""
"15768","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15769","","","","","","","","","","","","","","","","","1","","","","","1","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","1","","3","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","","","","1","","1","","","","","3","","","","","","","","","","","","","","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","",""
"15775","","1","7","5","1","","","2","","2","","","1","","","","1","2","2","","3","8","","","5","4","2","5","6","2","","2","3","","6","","","","","2","","2","","","2","1","3","","3","3","","1","2","4","","","2","2","","","","3","2","","","2","2","2","2","4","3","6","","","","6","4","3","7","1","6","2","3","","","","","","2","4","5","1","","4","4","","5","2","2","2","","","7","2","","6","1","2","3","2","","3","4","4","","3","2","4","","","","4","2","","5","","5","","3","","","10","2","","","3","4","2","4","2","","2","","","","","2","1","","2","","2","8","4","2","","1","","1","1","","6","4","6","4","","","","3","","6","","2","1","","","2","2","","3","2","5","","","","","","","","1","4","2","","8","1","","2","2","2",""
"15777","","","1","","","","","1","","","","","","","","","","1","","","","","","","","","","76","","","","","","","","","","","","","","1","","","","","53","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","1","","","","","","1","","","","","","4","","4","","124","","","","","","","","","","","","","","","","2","","1","2","","","","4","1","","","","","","","","","","","","","43","","","","","","","1","","","","","","","","","1","","","","","","","1","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15779","","1","","","1","","","1","","1","","","1","","1","","1","4","","","","1","","2","","1","","","","","1","","1","","1","","1","1","2","","","2","","1","1","3","","","","","","","","","","1","","","","","","2","","3","","1","","2","","1","1","","","","1","1","2","1","","","","","","","","1","","","1","","","","","","1","","","","","","","","1","","","","","","","1","","","1","","","1","","1","","","","","","","7","1","","1","","","","1","3","","","","","1","","","5","","","1","","","","","","4","","","","","1","","","2","","","","","","","","","","","11","","","1","1","","","","2","","1","","","","","1","","","","","","","","","","3","","","","","",""
"15780","","","","","","","","","","3","","2","","","","","","1","","3","6","","","","","1","","","","","","","","","1","","","5","","1","5","","","","1","","","","","","1","","","","","","","","","","","","2","","","","1","14","","","1","","","","","","","2","","3","","","2","","1","1","","","1","","1","","","","","2","","","","1","","","4","","","","","","","3","","","1","","","","","","","5","","2","","3","","","","","","1","1","","","","","","1","","","","","","","5","","","","","1","","","","","","12","","","","","","","","","","","","","","1","","","","","2","","","7","","","","","","","","","10","","","","","","","","1","2","","","","",""
"15783","","4","3","6","","","","","21","","1","2","","1","","","3","30","","","","1","","","","3","","1","","","","27","3","","2","","3","","","","","","","","10","","","","","","","","","","","","2","10","","","","","3","","","1","","1","","1","2","","","","","5","","1","","3","","8","1","2","","","","","5","","4","24","5","","4","","","","","1","","","2","1","","","","","1","","","","","","","","","23","1","","","","","3","","6","1","","","1","","","","","","1","2","1","1","","3","","","","1","2","","","","2","5","","","","","","","","","4","2","1","","","","","","","1","","","","2","","","","10","1","","2","","","","","","13","","","","","4","","1","","","","","13","","2"
"15784","","3","","","","","4","","1","2","","","","3","6","1","","2","5","2","2","","","2","3","4","3","","1","2","","","3","3","1","1","","","","1","","","","","3","","","1","3","","1","","","4","","","","","","1","","4","","","4","","2","2","4","1","","2","3","1","","","","2","4","1","","3","4","","","2","","","2","2","2","","6","","2","","","","","","","","3","","1","","","2","1","2","","1","1","","","","3","","2","1","","2","3","2","","","3","","","3","2","2","2","1","","","","4","","","","","1","","","3","1","","","","","1","3","1","","","","1","","3","","","1","4","5","","","","2","","","1","","","","1","1","","","","5","","","3","","2","2","","","2","","","4","2","","","2","","","1"
"15791","","2","","","","","1","","","","","7","","","2","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"15793","","","","","","","","4","","","","12","","1","","","1","","","","","","","1","1","","","","","2","1","1","","","4","","","","","","","","","","","","2","","3","","","1","","1","","","","","","","","2","","2","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","1","","","1","","1","","","","2","7","","1","1","","","","","","","","1","","","","","3","1","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","1","","","","","2","","2","","","","","","","","","","2","","","1","","","","","","","","",""
"15794","","","","1","","","1","1","","","","","2","","","","","1","","","","2","","","","","","","7","","","1","","","12","","","2","","1","1","","","","13","","","","","","","","","","","","1","","1","","","1","","","","","2","","","","","","","1","","1","","","","23","8","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","","","","","","","","","7","","","","","","","","","","1","","1","7","1","","","","2","","","","","","","21","","","9","","","","","","","","","","","","","","1","","","","","","","","","","8","16","1","",""
"15802","","1","","1","","","3","","","","","","","","","2","","1","","","","2","","","","1","","","","","","","","","1","","","","","","","","","","","","","","1","","","","","","","","2","","","","","","1","","","","2","","","","","","","","1","","","","2","","","","1","","","2","","","","","","","","","","","","","","","","","2","","","","","","","1","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","1","","","","","","3","","","","","","","2","","2","","","","","","","","2","","","3","","","","","","","","1","1","","","","","1","","","","","","","","3","","","","","","","","","","","1","","",""
"15806","","","","","","","3","1","1","","","","","","","","","","","","1","2","","","","","","","","","","6","","","1","","","1","","","20","","","","","","","","","","","","","","","","","","","","","","1","","","","1","","","","","","","","","2","","","","5","","","","","","1","","","","","","","","","","","","3","","","","","","","","1","","","","","","","","","","","","","","","","1","","","2","","1","","","","","","","","","","","","","","","","","","1","","","","","","1","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","2","","",""
"15810","","","","","","","","","","","","","","","","","2","2","","","1","1","","","","","","","","","","","","","","","","2","1","","","","","","","","","1","","","","2","","","","1","1","","","","","","","","","","","","","1","18","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","2","","","","","","1","","","1","1","1","","","","","","","","","1","","1","","","","","1","","","","","","","","","1","","","","","1","","","1","","3","","","1","1","1","","1","","","","","","1","","","","","","","3","","","","","","","","2","","","","","","","","","","","","","","1","","1","","","1","1","","",""
"15813","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","2","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","1","","","","","1"
"15814","1","","","","","","1","","","","","","","","","","4","","","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","2","1","","","","","","","","","","","3","","","","1","1","","","","","","","","","1","","","","1","","1","","","","","","","","","","","","2","","","","","","","","","2","","","","","","","","","1","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","1","1","","","","","","","","1","","2","","","","","","","","1","1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2",""
"15816","","","","","","","","19","2","","","","","","1","","2","","5","","","","","","","","","","","","","","","11","","","3","","","","","","","","","","1","1","1","","","","","","","","2","","","","1","","8","","","","3","","","","","","","","","","","1","","","","1","","","","1","","","1","","","1","","","5","8","","3","","","","","","","","2","3","","","","4","1","9","","","","","4","2","","","","","1","9","","","","","","","2","","1","","","","2","","","6","","21","","","1","12","","","","","9","1","1","","","","","","2","6","4","","","","","1","","","","","19","","","","","5","","","","7","1","3","","","","18","","","","","","","","","12","","1","","8"
